id_mo,year,mo_year,calc,circulation,circulation_source,unique_users,unique_users_source,reach_nat,reach_nat_source,reach_reg,reach_reg_source,market_share,market_share_source,comments
300600,2010-12-01,3006002010,1,99,99,99,99,99.0,99,99.0,99,2.0,1102018,KA
300600,2011-12-01,3006002011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2012-12-01,3006002012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2013-12-01,3006002013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2014-12-01,3006002014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2015-12-01,3006002015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2016-12-01,3006002016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2017-12-01,3006002017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2018-12-01,3006002018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2019-12-01,3006002019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2020-12-01,3006002020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2021-12-01,3006002021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2022-12-01,3006002022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2023-12-01,3006002023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2000-12-01,3006012000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2001-12-01,3006012001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2002-12-01,3006012002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2003-12-01,3006012003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2004-12-01,3006012004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2005-12-01,3006012005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2006-12-01,3006012006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2007-12-01,3006012007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2008-12-01,3006012008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2009-12-01,3006012009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2010-12-01,3006012010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2011-12-01,3006012011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2012-12-01,3006012012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2013-12-01,3006012013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300601,2014-12-01,3006012014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2007-12-01,3006402007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2008-12-01,3006402008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2009-12-01,3006402009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2010-12-01,3006402010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2011-12-01,3006402011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2012-12-01,3006402012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2013-12-01,3006402013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2014-12-01,3006402014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2015-12-01,3006402015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2016-12-01,3006402016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2017-12-01,3006402017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2018-12-01,3006402018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2019-12-01,3006402019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2020-12-01,3006402020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2021-12-01,3006402021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2022-12-01,3006402022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300640,2023-12-01,3006402023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300700,1999-12-01,3007001999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300700,2000-12-01,3007002000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2001-12-01,3007102001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2002-12-01,3007102002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2003-12-01,3007102003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2004-12-01,3007102004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2005-12-01,3007102005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2006-12-01,3007102006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2007-12-01,3007102007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2008-12-01,3007102008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2009-12-01,3007102009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2010-12-01,3007102010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2011-12-01,3007102011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2012-12-01,3007102012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2013-12-01,3007102013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2014-12-01,3007102014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2015-12-01,3007102015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2016-12-01,3007102016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2017-12-01,3007102017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2018-12-01,3007102018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2019-12-01,3007102019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2020-12-01,3007102020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2021-12-01,3007102021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300710,2022-12-01,3007102022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300720,2011-12-01,3007202011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300720,2012-12-01,3007202012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300730,2010-12-01,3007302010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300730,2011-12-01,3007302011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300730,2012-12-01,3007302012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2013-12-01,3007402013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2014-12-01,3007402014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2015-12-01,3007402015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2016-12-01,3007402016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2017-12-01,3007402017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2018-12-01,3007402018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2019-12-01,3007402019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2020-12-01,3007402020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2021-12-01,3007402021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2022-12-01,3007402022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300740,2023-12-01,3007402023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2005-12-01,3007412005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2006-12-01,3007412006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2007-12-01,3007412007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2008-12-01,3007412008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2009-12-01,3007412009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2010-12-01,3007412010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2011-12-01,3007412011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2012-12-01,3007412012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2013-12-01,3007412013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2014-12-01,3007412014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2015-12-01,3007412015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2016-12-01,3007412016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2017-12-01,3007412017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2018-12-01,3007412018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2019-12-01,3007412019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2020-12-01,3007412020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2021-12-01,3007412021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2022-12-01,3007412022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300741,2023-12-01,3007412023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,1999-12-01,3007421999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2000-12-01,3007422000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2001-12-01,3007422001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2002-12-01,3007422002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2003-12-01,3007422003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2004-12-01,3007422004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2005-12-01,3007422005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2006-12-01,3007422006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2007-12-01,3007422007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2008-12-01,3007422008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2009-12-01,3007422009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2010-12-01,3007422010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2011-12-01,3007422011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2012-12-01,3007422012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2013-12-01,3007422013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2014-12-01,3007422014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2015-12-01,3007422015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2016-12-01,3007422016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2017-12-01,3007422017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2018-12-01,3007422018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2019-12-01,3007422019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2020-12-01,3007422020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2021-12-01,3007422021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2022-12-01,3007422022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300742,2023-12-01,3007422023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2001-12-01,3007432001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2002-12-01,3007432002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2003-12-01,3007432003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2004-12-01,3007432004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2005-12-01,3007432005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2006-12-01,3007432006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2007-12-01,3007432007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2008-12-01,3007432008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2009-12-01,3007432009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2010-12-01,3007432010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2011-12-01,3007432011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2012-12-01,3007432012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2013-12-01,3007432013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2014-12-01,3007432014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2015-12-01,3007432015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2016-12-01,3007432016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2017-12-01,3007432017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2018-12-01,3007432018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2019-12-01,3007432019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2020-12-01,3007432020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300743,2021-12-01,3007432021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2001-12-01,3007442001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2002-12-01,3007442002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2003-12-01,3007442003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2004-12-01,3007442004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2005-12-01,3007442005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2006-12-01,3007442006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2007-12-01,3007442007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2008-12-01,3007442008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2009-12-01,3007442009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2010-12-01,3007442010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2011-12-01,3007442011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2012-12-01,3007442012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2013-12-01,3007442013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2014-12-01,3007442014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2015-12-01,3007442015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2016-12-01,3007442016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2017-12-01,3007442017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2018-12-01,3007442018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2019-12-01,3007442019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2020-12-01,3007442020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2021-12-01,3007442021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2022-12-01,3007442022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300744,2023-12-01,3007442023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2009-12-01,3007452009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2010-12-01,3007452010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2011-12-01,3007452011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2012-12-01,3007452012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2013-12-01,3007452013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2014-12-01,3007452014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2015-12-01,3007452015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2016-12-01,3007452016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2017-12-01,3007452017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2018-12-01,3007452018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2019-12-01,3007452019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2020-12-01,3007452020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2021-12-01,3007452021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2022-12-01,3007452022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300745,2023-12-01,3007452023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2011-12-01,3007462011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2012-12-01,3007462012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2013-12-01,3007462013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2014-12-01,3007462014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2015-12-01,3007462015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2016-12-01,3007462016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2017-12-01,3007462017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2018-12-01,3007462018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2019-12-01,3007462019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2020-12-01,3007462020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2021-12-01,3007462021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2022-12-01,3007462022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300746,2023-12-01,3007462023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,1997-12-01,3007471997,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,1998-12-01,3007471998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,1999-12-01,3007471999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2000-12-01,3007472000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2001-12-01,3007472001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2002-12-01,3007472002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2003-12-01,3007472003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2004-12-01,3007472004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2005-12-01,3007472005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2006-12-01,3007472006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2007-12-01,3007472007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2008-12-01,3007472008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2009-12-01,3007472009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2010-12-01,3007472010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2011-12-01,3007472011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2012-12-01,3007472012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300747,2013-12-01,3007472013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,1997-12-01,3007501997,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,1998-12-01,3007501998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,1999-12-01,3007501999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2000-12-01,3007502000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2001-12-01,3007502001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2002-12-01,3007502002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2003-12-01,3007502003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2004-12-01,3007502004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2005-12-01,3007502005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2006-12-01,3007502006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2007-12-01,3007502007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2008-12-01,3007502008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2009-12-01,3007502009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2010-12-01,3007502010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300750,2011-12-01,3007502011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2012-12-01,3007602012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2013-12-01,3007602013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2014-12-01,3007602014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2015-12-01,3007602015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2016-12-01,3007602016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2017-12-01,3007602017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2018-12-01,3007602018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2019-12-01,3007602019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2020-12-01,3007602020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2021-12-01,3007602021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2022-12-01,3007602022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300760,2023-12-01,3007602023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300780,2020-12-01,3007802020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300780,2021-12-01,3007802021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300780,2022-12-01,3007802022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300780,2023-12-01,3007802023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2015-12-01,3007812015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2016-12-01,3007812016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2017-12-01,3007812017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2018-12-01,3007812018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2019-12-01,3007812019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2020-12-01,3007812020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2021-12-01,3007812021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2022-12-01,3007812022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300781,2023-12-01,3007812023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2016-12-01,3007902016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2017-12-01,3007902017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2018-12-01,3007902018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2019-12-01,3007902019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2020-12-01,3007902020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2021-12-01,3007902021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2022-12-01,3007902022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300790,2023-12-01,3007902023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2009-12-01,3008202009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2010-12-01,3008202010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2011-12-01,3008202011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2012-12-01,3008202012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2013-12-01,3008202013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2014-12-01,3008202014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2015-12-01,3008202015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2016-12-01,3008202016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2017-12-01,3008202017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2018-12-01,3008202018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2019-12-01,3008202019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2020-12-01,3008202020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2021-12-01,3008202021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2022-12-01,3008202022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300820,2023-12-01,3008202023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2009-12-01,3008212009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2010-12-01,3008212010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2011-12-01,3008212011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2012-12-01,3008212012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2013-12-01,3008212013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2014-12-01,3008212014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2015-12-01,3008212015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2016-12-01,3008212016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2017-12-01,3008212017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2018-12-01,3008212018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2019-12-01,3008212019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2020-12-01,3008212020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2021-12-01,3008212021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2022-12-01,3008212022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300821,2023-12-01,3008212023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2002-12-01,3008222002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2003-12-01,3008222003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2004-12-01,3008222004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2005-12-01,3008222005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300822,2006-12-01,3008222006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
