id_mo,mo_title,id_sector,mandate,location,primary_distr_area,local,language,start_date,start_fake_date,end_date,end_fake_date,editorial_line_s,editorial_line_e,comments
400780,kronehit.at,40,2,Wien,20,0,deutsch,2001-06-28,9,9999-01-01,9,"Unterhaltungssender (und dessen Webauftritt) für erwachsene ÖstereicherInnen mit den Programmschwerpunkten Musik, unterhaltende Information aus Österreich und der Welt sowie zielgruppenrelevantem Content und diversen Serviceangeboten",KA,KA
400820,skysportaustria.at,40,2,Wien,20,0,deutsch,2013-01-01,9,9999-01-01,9,"Die Website informiert über Aktivitäten und Angebote der Sky Österreich Fernsehen GmbH, insbesondere aus den Bereichen Film, Serien und Sport.",KA,KA
400970,noen.at,40,2,St. Pölten,20,1,deutsch,1998-01-01,4,9999-01-01,9,"Die Niederösterreichischen Nachrichten sind eine parteipolitisch unabhängige Wochenzeitung, die sich dem christlichen Weltbild verpflichtet sieht. Aufgabe der NÖN ist es, zur Information und Bildung der Bevölkerung beizutragen sowie einen Beitrag zur Förderung des Gemeinwohls zu leisten. Die Niederösterreichischen Nachrichten nehmen eine positive Haltung zur Europäischen Union, zum demokratischen Staatswesen der Republik Österreich und zum Bundesland Niederösterreich ein. Sie bekennen sich zur Freiheit und zur Würde des Menschen. Dessen Intimsphäre ist zu respektieren, seine persönliche Meinung zu achten.",KA,KA
403680,heute.at,40,2,Wien,20,0,deutsch,2016-01-01,4,9999-01-01,9,"Heute ist unabhängig von allen politischen Parteien, Institutionen und Interessensgruppen und steht daher für eine offene, unabhängige und ausgewogene Berichterstattung über alle Ereignisse von öffentlichem Interesse aus Politik, Wirtschaft, Kultur, Sport usw.",KA,KA
404830,krone.at,40,2,Wien,20,0,deutsch,1998-01-01,4,9999-01-01,9,krone.at versteht sich als das Internet-Portal für alle Österreicher und Internet-Nutzer des gesamten deutschsprachigen Raumes. krone.at ist unabhängig. krone.at bündelt mediengerecht das Beste aus allen Informations- und Unterhaltungsbereichen.,KA,KA
450551,oon.at,40,2,Linz,20,1,deutsch,1995-11-09,9,2000-03-01,1,"„Die Oberösterreichischen Nachrichten sind eine überparteiliche und unabhängige Tageszeitung. Sie bekennen sich zur pluralistischen Gesellschaftsordnung der parlamentarischen Demokratie, zu den Prinzipien der sozialen Marktwirtschaft sowie zur Integration Europas und fühlen sich den Menschenrechten verpflichtet.“",KA,KA
404850,kurier.at,40,2,Wien,20,0,deutsch,1996-01-01,4,9999-01-01,9,"KURIER.at versteht sich als Internet Portal für alle Österreicher und Internet-Nutzer des gesamten deutschsprachigen Raumes. KURIER.at ist ein von Parteien und Interessensgruppen unabhängiger Beitrag zur demokratischen Meinungsbildung im Sinne einer umfassenden Informationsfreiheit auf der Basis der parlamentarischen Demokratie, des Rechtsstaates, einer jeden Extremismus ausschließenden freien Gesellschaftsordnung sowie der Sozialen Marktwirtschaft. KURIER.at bündelt mediengerecht das Beste aus allen Informations- und Unterhaltungsbereichen.",KA,KA
408240,oe24.at,40,2,Wien,20,0,deutsch,2006-09-18,9,9999-01-01,9,"oe24 ist unabhängig, kritisch, modern und ausschließlich ihren Lesern verpflichtet. In ihrer grundlegenden Richtung bekennt sich oe24 zur demokratischen Republik Österreich und ihren Prinzipien, zu den Menschenrechten und zu einer an Gerechtigkeit und Nachhaltigkeit orientierten Gesellschaft. Daher tritt oe24 insbesondere dafür ein, die parlamentarische Demokratie und den Rechtsstaat zu bewahren und zu fördern sowie die wirtschaftliche Wettbewerbsfähigkeit, beruhend auf den Grundsätzen der sozialen Marktwirtschaft, und die Eigenständigkeit Österreichs zu stärken. oe24 ist für Toleranz gegenüber allen ethnischen und religiösen Gruppen, lehnt politischen Extremismus und Totalitarismus ab. Die Redaktion ist dem Ehrenkodex der österreichischen Presse verpflichtet. Sie bemüht sich in allen Bereichen um Fairness und Objektivität.",KA,KA
409180,diepresse.com,40,2,Wien,20,0,deutsch,1996-09-21,9,9999-01-01,9,"„Die Presse“ vertritt in Unabhängigkeit von den politischen Parteien bürgerlich-liberale Auffassungen auf einem gehobenen Niveau. Sie tritt für die parlamentarische Demokratie auf der Grundlage des Mehrparteiensystems und für ihre Rechtsstaatlichkeit ein. „Die Presse“ bekennt sich zu den Grundsätzen der sozialen Gerechtigkeit bei Aufrechterhaltung der Eigenverantwortlichkeit des Menschen, zur Wahrung des privaten Eigentums unter Beobachtung seiner Verpflichtungen gegenüber der Gesellschaft, zu den Grundsätzen der sozialen Marktwirtschaft, zur freien unternehmerischen Initiative und zum Leistungswettbewerb. Sie verteidigt die Grundfreiheiten und Menschenrechte und bekämpft alle Bestrebungen, die geeignet sind, diese Freiheiten und Rechte oder die demokratische rechtsstaatliche Gesellschaftsordnung zu gefährden. „Die Presse“ betrachtet es als journalistische Standespflicht, ihre Leserinnen und Leser objektiv und so vollständig wie nur möglich über alle Ereignisse von allgemeinem Interesse zu informieren. Stellung zu nehmen und Kritik zu üben wird von der „Presse“ als ihre Aufgabe und ihr unveräußerliches Recht angesehen.",KA,KA
409850,derstandard.at [[Dach]],40,2,Wien,20,0,deutsch,1995-01-21,9,9999-01-01,9,"DER STANDARD ist ein liberales Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessengruppen und wendet sich an alle Lesende, die hohe Ansprüche an eine gründliche und umfassende Berichterstattung sowie an eine fundierte, sachgerechte Kommentierung auf den Gebieten von Wirtschaft, Politik, Kultur und Gesellschaft stellen.DER STANDARD lebt die Blattphilosophie in einer ebenso klaren wie anspruchsvollen Weise. Er trennt zwischen Bericht und Kommentar, gewichtet die Ereignisse und lässt seinen Leser:innen den nötigen Spielraum für die eigene Meinung. So fördert er, was zugleich sein Ziel ist: eine mündige Leserschaft.",KA,KA
409851,derstandard.at,40,2,Wien,20,0,deutsch,1995-01-21,9,9999-01-01,9,"DER STANDARD ist ein liberales Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessengruppen und wendet sich an alle Lesende, die hohe Ansprüche an eine gründliche und umfassende Berichterstattung sowie an eine fundierte, sachgerechte Kommentierung auf den Gebieten von Wirtschaft, Politik, Kultur und Gesellschaft stellen.DER STANDARD lebt die Blattphilosophie in einer ebenso klaren wie anspruchsvollen Weise. Er trennt zwischen Bericht und Kommentar, gewichtet die Ereignisse und lässt seinen Leser:innen den nötigen Spielraum für die eigene Meinung. So fördert er, was zugleich sein Ziel ist: eine mündige Leserschaft.",KA,KA
660661,Salzburger Volkszeitung UND Salzburger Volksbote [WZ],12,4,Salzburg,16,0,deutsch,1968-04-05,9,1971-10-29,9,KA,KA,Der Salzburger Volksbote war die Wochenzeitung des ÖVP-Bauernbundes
666010,Salzburger Wacht,12,4,Salzburg,16,0,deutsch,1900-01-26,9,1906-12-28,9,KA,KA,Gegründet 14.04.1899 als 3 mal monatlich erscheinende Zeitung
670151,Kleine Zeitung [WZ],12,2,Graz,17,0,deutsch,1948-05-02,9,1948-09-26,9,KA,KA,KA
409852,diestandard.at,40,2,Wien,20,0,deutsch,2000-01-01,4,9999-01-01,9,"DER STANDARD ist ein liberales Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessengruppen und wendet sich an alle Lesende, die hohe Ansprüche an eine gründliche und umfassende Berichterstattung sowie an eine fundierte, sachgerechte Kommentierung auf den Gebieten von Wirtschaft, Politik, Kultur und Gesellschaft stellen.DER STANDARD lebt die Blattphilosophie in einer ebenso klaren wie anspruchsvollen Weise. Er trennt zwischen Bericht und Kommentar, gewichtet die Ereignisse und lässt seinen Leser:innen den nötigen Spielraum für die eigene Meinung. So fördert er, was zugleich sein Ziel ist: eine mündige Leserschaft.",KA,KA
409853,dastandard.at,40,2,Wien,20,0,deutsch,2010-01-01,4,9999-01-01,9,"DER STANDARD ist ein liberales Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessengruppen und wendet sich an alle Lesende, die hohe Ansprüche an eine gründliche und umfassende Berichterstattung sowie an eine fundierte, sachgerechte Kommentierung auf den Gebieten von Wirtschaft, Politik, Kultur und Gesellschaft stellen.DER STANDARD lebt die Blattphilosophie in einer ebenso klaren wie anspruchsvollen Weise. Er trennt zwischen Bericht und Kommentar, gewichtet die Ereignisse und lässt seinen Leser:innen den nötigen Spielraum für die eigene Meinung. So fördert er, was zugleich sein Ziel ist: eine mündige Leserschaft.",KA,KA
409854,derstandard.de,40,2,Wien,20,0,deutsch,2017-07-24,9,9999-01-01,9,"DER STANDARD ist ein liberales Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessengruppen und wendet sich an alle Lesende, die hohe Ansprüche an eine gründliche und umfassende Berichterstattung sowie an eine fundierte, sachgerechte Kommentierung auf den Gebieten von Wirtschaft, Politik, Kultur und Gesellschaft stellen.DER STANDARD lebt die Blattphilosophie in einer ebenso klaren wie anspruchsvollen Weise. Er trennt zwischen Bericht und Kommentar, gewichtet die Ereignisse und lässt seinen Leser:innen den nötigen Spielraum für die eigene Meinung. So fördert er, was zugleich sein Ziel ist: eine mündige Leserschaft.",KA,https://www.derstandard.at/story/2000061693674/der-standard-startet-mit-derstandardde-ein-portal-fuer-den-deutschen
414502,wienerzeitung.at,40,2,Wien,20,0,deutsch,1995-01-01,4,9999-01-01,9,"Die WZ (Wiener Zeitung) ist ein öffentlich-rechtliches Medium auf Basis des WZEVI-Gesetzes und der dort verankerten Aufgaben, unabhängig und frei von äußeren Einflüssen. Als Kompassmedium fördert sie eine informierte Gesellschaft, in der alle Menschen ihr politisches Potenzial erkennen und das demokratische Zusammenleben bewusst mitgestalten. Die WZ inspiriert Österreichs Bürger:innen mit lösungsorientiertem Journalismus, um deren Verständnis für politische, wirtschaftliche, wissenschaftliche und kulturelle Sachverhalte zu stärken und Orientierung bei Entscheidungen zu geben. Die WZ bekennt sich zu den Grundsätzen der Österreichischen Bundesverfassung und zur Europäischen Integration. Sie verpflichtet sich der Europäischen Menschenrechtskonvention und dem Ehrenkodex des Österreichischen Presserats.",KA,KA
609001,Ostdeutsche Rundschau [WZ1],12,4,Wien,11,0,deutsch,1890-04-06,9,1893-09-24,9,KA,KA,KA
609002,Ostdeutsche Rundschau [WZ2],12,4,Wien,11,0,deutsch,1919-08-08,9,1920-06-25,9,KA,KA,KA
450552,nachrichten.at,40,2,Linz,20,1,deutsch,2000-03-01,1,9999-01-01,9,"„Die Oberösterreichischen Nachrichten sind eine überparteiliche und unabhängige Tageszeitung. Sie bekennen sich zur pluralistischen Gesellschaftsordnung der parlamentarischen Demokratie, zu den Prinzipien der sozialen Marktwirtschaft sowie zur Integration Europas und fühlen sich den Menschenrechten verpflichtet.“",KA,KA
460621,salzburg.com,40,2,Salzburg,20,1,deutsch,1997-03-05,9,2017-10-01,1,"Die Salzburger Nachrichten sind eine parteipolitisch unabhängige Tageszeitung, dem christlichen Weltbild verpflichtet, und treten unabdingbar für die Freiheit des einzelnen Menschen ein. Die Salzburger Nachrichten sind gegen jede totalitäre Herrschaftsform, respektieren die von der UNO deklarierten Menschenrechte und bekennen sich zu einem neutralen demokratischen Österreich, zur Rechtstaatlichkeit und zum System der sozialen Marktwirtschaft. Die Salzburger Nachrichten sehen in der Erfüllung ihrer Aufgabe, der Information und der Kontrolle, einen wesentlichen Beitrag zur demokratischen Gesellschaft. Die Freiheit der Journalisten, nach bestem Wissen und Gewissen arbeiten zu können, ist durch den Herausgeber garantiert.",KA,KA
460622,sn.at,40,2,Salzburg,20,1,deutsch,2017-11-01,1,9999-01-01,9,"Die Salzburger Nachrichten sind eine parteipolitisch unabhängige Tageszeitung, dem christlichen Weltbild verpflichtet, und treten unabdingbar für die Freiheit des einzelnen Menschen ein. Die Salzburger Nachrichten sind gegen jede totalitäre Herrschaftsform, respektieren die von der UNO deklarierten Menschenrechte und bekennen sich zu einem neutralen demokratischen Österreich, zur Rechtstaatlichkeit und zum System der sozialen Marktwirtschaft. Die Salzburger Nachrichten sehen in der Erfüllung ihrer Aufgabe, der Information und der Kontrolle, einen wesentlichen Beitrag zur demokratischen Gesellschaft. Die Freiheit der Journalisten, nach bestem Wissen und Gewissen arbeiten zu können, ist durch den Herausgeber garantiert.",KA,KA
470150,kleinezeitung.at,40,2,Graz,20,1,deutsch,1995-11-28,9,9999-01-01,9,"Die Kleine Zeitung, sowie die Kleine Zeitung Digital sind eine von allen politischen Parteien und Interessenvertretungen unabhängige Tageszeitung bzw. Plattform für digitale Medien. Sie steht auf dem Boden christlicher Weltanschauung, tritt für eine plurale, demokratische Gesellschaftsordnung, die Eigenständigkeit der Bundesländer und die völkerrechtliche Unabhängigkeit der Republik Österreich ein und begrüßt den europäischen Einigungsprozess. Die Kleine Zeitung orientiert sich in ihrer publizistischen Arbeit am Ehrenkodex der österreichischen Presse.",KA,KA
670300,Mürztaler Volksstimme [WZ],12,4,Bruck an der Mur,17,1,deutsch,1945-07-28,9,1945-09-30,1,KA,KA,Dreiparteienblatt
670331,"Mürztaler, Der [WZ]",12,99,Leoben17,17,1,deutsch,1934-01-07,9,1934-09-30,1,KA,KA,KA
670500,Neue Zeit,12,4,Graz,17,0,deutsch,1945-10-27,9,1945-12-23,9,KA,KA,KA
670560,Obersteirer Volksstimme [WZ],12,2,Bruck an der Mur,17,1,deutsch,1951-07-01,1,1953-12-25,9,KA,KA,KA
670623,Obersteirische Volkszeitung [WZ],12,99,Leoben,17,1,deutsch,1969-04-05,9,1980-12-20,9,KA,KA,KA
670631,Leobener Sonntagspost,12,99,Leoben,17,1,deutsch,1929-09-08,9,1932-11-27,9,KA,KA,KA
670632,Obersteirische Volkspresse [WZ],12,99,Leoben,17,1,deutsch,1932-12-04,9,1934-09-30,1,KA,KA,KA
480871,tirol.com,40,2,Innsbruck,20,1,deutsch,1996-01-01,4,2008-12-31,1,"Die Tiroler Tageszeitung berichtet als Landeszeitung objektiv und in völliger Unabhängigkeit von politischen und wirtschaftlichen Interessensgruppen. Sie setzt sich ein für die Interessen Tirols, berücksichtigt die Besonderheiten des ökologischen sensiblen Alpenraums, achtet in zeitgemäßer Art die Traditionen des Landes und betont die geistige Einheit Gesamttirols. Die Tiroler Tageszeitung tritt ein für die Freiheit, Würde und Eigenverantwortung des Einzelnen (Personalität), für die Selbstverantwortung kleiner Gemeinschaften (Subsidiarität) und für die Mitverantwortung des Einzelnen in der Gemeinschaft (Solidarität). Die Tiroler Tageszeitung bekennt sich zu den Menschenrechten, zur Parlamentarischen Demokratie, zur freien, sozialen Marktwirtschaft und zur Republik Österreich mit ihrem föderalistischen Aufbau. Die Tiroler Tageszeitung steht für die Meinungsfreiheit und Meinungsvielfalt. Sie lehnt politische Aktivitäten ab, die geeignet sind, die freie, pluralistische Gesellschaftsordnung zu gefährden. Die Tiroler Tageszeitung orientiert sich in ihrer publizistischen Arbeit am Ehrenkodex der österreichischen Presse.",KA,KA
480872,tt.com,40,2,Innsbruck,20,1,deutsch,2008-01-01,4,9999-01-01,9,"Die Tiroler Tageszeitung berichtet als Landeszeitung objektiv und in völliger Unabhängigkeit von politischen und wirtschaftlichen Interessensgruppen. Sie setzt sich ein für die Interessen Tirols, berücksichtigt die Besonderheiten des ökologischen sensiblen Alpenraums, achtet in zeitgemäßer Art die Traditionen des Landes und betont die geistige Einheit Gesamttirols. Die Tiroler Tageszeitung tritt ein für die Freiheit, Würde und Eigenverantwortung des Einzelnen (Personalität), für die Selbstverantwortung kleiner Gemeinschaften (Subsidiarität) und für die Mitverantwortung des Einzelnen in der Gemeinschaft (Solidarität). Die Tiroler Tageszeitung bekennt sich zu den Menschenrechten, zur Parlamentarischen Demokratie, zur freien, sozialen Marktwirtschaft und zur Republik Österreich mit ihrem föderalistischen Aufbau. Die Tiroler Tageszeitung steht für die Meinungsfreiheit und Meinungsvielfalt. Sie lehnt politische Aktivitäten ab, die geeignet sind, die freie, pluralistische Gesellschaftsordnung zu gefährden. Die Tiroler Tageszeitung orientiert sich in ihrer publizistischen Arbeit am Ehrenkodex der österreichischen Presse.",KA,KA
490470,neue.at,40,2,Schwarzach,20,0,deutsch,2020-05-31,7,9999-01-01,9,"Die NEUE Vorarlberger Tageszeitung ist eine von allen politischen Parteien und Interessensvertretungen unabhängige Tageszeitung. Sie steht auf dem Boden christlicher Weltanschauung, tritt vorbehaltlos für eine plurale, demokratische Gesellschaftsordnung, die Eigenständigkeit der Bundesländer und die Unabhängigkeit der Republik ein.",KA,"https://www.horizont.at/medien/news/vorarlberger-medienhaus-neue-vorarlberger-tageszeitung-ging-mit-newsportal-online-81307, https://www.russmedia.com/product/neue-vorarlberger-tageszeitung/ "
490980,vol.at,40,2,Schwarzach,20,1,deutsch,1995-08-09,9,9999-01-01,9,"Vorarlberg Online (www.vol.at) ist ein regionales Onlineportal mit Schwerpunkt News, Services und Unterhaltung für Vorarlberg und ein Teil der Austria.com-Gruppe.",KA,KA
490990,vn.at,40,2,Schwarzach,20,1,deutsch,2019-01-01,4,9999-01-01,9,"demokratisch, föderalistisch, unabhängig",KA,https://www.russmedia.com/product/vorarlberger-nachrichten/
601201,Arbeiter-Zeitung [WZ],12,4,Wien,11,0,deutsch,1889-10-18,9,1893-10-27,9,KA,KA,KA
601380,Bécsi Magyar Híradó [WZ],12,4,Wien,11,0,ungarisch,1957-08-01,1,1980-01-01,9,KA,KA,KA
604100,"Kampfruf, Der [WZ]",12,4,Wien,11,0,deutsch,1930-09-16,9,1933-04-30,1,KA,KA,KA
604101,Braune Woche,12,4,Wien,21,0,deutsch,1933-04-01,1,1933-06-17,9,KA,KA,KA
605700,Morgenpost [WZ],12,2,Wien,11,0,deutsch,1932-12-24,9,1938-03-10,9,KA,KA,KA
607210,Welt am Montag,12,7,Wien,11,0,deutsch,1946-02-18,9,1967-09-30,1,KA,KA,KA
608550,Österreichische Zeitung [WZ],12,7,Wien,11,0,deutsch,1945-04-15,9,1945-04-30,1,KA,KA,Zeitung der russischen Besatzungsmacht
609794,Slovenski vestnik [WZ4],12,5,Klagenfurt,11,0,slowenisch,1953-04-10,9,2003-03-27,9,KA,KA,KA
609795,Novice [WZ],12,5,Klagenfurt,13,0,slovenisch,2003-04-11,9,9999-01-01,9,KA,KA,KA
611481,Salto [WZ],12,4,Wien,11,0,deutsch,1991-05-03,9,1993-02-26,9,KA,KA,KA
611482,Volksstimme [WZ],12,4,Wien,11,0,deutsch,1993-11-25,9,2003-10-16,9,KA,KA,"01.06.2004-05.2009 als Monatsmagazin unter dem Titel Volksstimmen erschienen, ab 01.09.2009 wieder als Volksstimme"
616111,"Arbeit, Die [WZ1]",12,99,Wien,11,0,deutsch,1894-10-14,9,1896-12-27,9,KA,KA,KA
616112,"Arbeit, Die [WZ2]",12,99,Wien,11,0,deutsch,1901-05-12,9,1922-12-30,9,KA,KA,KA
616120,"Reichswehr , Die [WZ]",12,2,Wien,11,0,deutsch,1889-01-07,9,1889-03-31,1,KA,KA,KA
630951,Volkswille [WZ],12,4,Klagenfurt,13,0,deutsch,1945-10-30,9,1945-12-29,9,KA,KA,KA
630961,Volkszeitung [WZ],12,4,Klagenfurt,13,0,deutsch,1945-01-28,9,1945-12-30,9,KA,KA,Erste Nummer u.d.T. Kärntner Volkszeitung
650630,Salzkammergut Beobachter  [WZ],12,4,Gmunden,15,1,deutsch,1938-03-12,9,1938-04-23,9,KA,KA,KA
650701,Salzkammergut-Zeitung [WZ1],12,99,Gmunden,15,1,deutsch,1895-01-06,9,1944-10-27,9,KA,KA,KA
650702,Salzkammergut-Zeitung [WZ2],12,4,Gmunden,15,1,deutsch,1945-10-14,9,2000-11-02,9,KA,KA,KA
650741,Steyrer Zeitung [WZ],12,99,Steyr,15,1,deutsch,1937-01-01,1,1937-06-30,1,KA,KA,KA
650911,Volksstimme [WZ1],12,4,Linz,15,0,deutsch,1926-10-02,9,1931-03-31,1,KA,KA,KA
650912,Volksstimme [WZ2],12,4,Linz,15,0,deutsch,1931-09-05,9,1933-06-11,9,KA,KA,05.09.1931-11.06.1933 erneut als Wochenzeitung erschienen (bis zum Verbot der NSDAP)
651283,Mühlviertler Bote [WZ],12,4,Linz,15,1,deutsch,1956-07-07,9,1982-12-29,9,KA,KA,KA
653280,Linzer Volksstimme [WZ],12,4,Linz,15,0,deutsch,1924-03-01,1,1926-09-25,9,KA,KA,KA
660020,Wahrheit! [WZ],12,4,Linz,15,0,deutsch,1901-01-01,9,1905-12-31,1,KA,KA,Gegründet 05.02.1897 als 2-3 mal monatlich erscheinende Zeitung
660220,Steyrer Volksfreund [WZ],12,4,Steyr,15,0,deutsch,1900-01-01,4,1906-12-28,9,KA,KA,KA
660231,Kurier Sonntagsausgabe für Salzburg,12,2,KA,16,0,deutsch,1977-09-11,9,1992-08-31,1,KA,KA,KA
660600,Salzburger Chronik [WZ],12,4,Salzburg,16,0,deutsch,1865-04-01,9,1866-12-31,9,KA,KA,"02.01.1867-29.12.1881 3 mal wöchentlich erschienen, ab 01.01.1882 täglich"
660652,Salzburger Volksblatt [WZ],12,4,Salzburg,16,0,deutsch,1985-03-07,9,1986-01-10,9,KA,KA,Nach vorübergehender Einstellung 07.03.1985-10.01.1986 als Wochenzeitung erschienen
670680,"Steirerblatt, Das [WZ]",12,4,Graz,17,0,deutsch,1945-10-16,9,1945-12-28,9,KA,KA,KA
671041,"Wahrheit, Die [WZ]",12,4,Graz,17,0,deutsch,1945-10-28,9,1945-12-31,1,KA,KA,KA
676030,Arbeiterwille [WZ],12,4,Graz,17,0,deutsch,1896-01-01,4,1900-10-11,9,KA,KA,"Gegründet 09.07.1890 als 2 mal monatlich erscheinende Zeitung, vermutlich ab 1896 Wochenzeitung"
676040,Volkswille [WZ],12,4,Klagenfurt,13,0,deutsch,1900-01-01,4,1905-06-30,9,KA,KA,KA
680061,Außferner Bote [WZ],12,99,Reutte,18,1,deutsch,1922-05-15,9,1927-09-30,1,KA,KA,KA
680971,Volkszeitung [WZ],12,4,Innsbruck,18,0,deutsch,1892-12-10,9,1906-12-31,9,KA,KA,KA
681831,Tiroler Bauern-Zeitung [WZ1],12,4,Innsbruck,18,0,deutsch,1919-01-17,9,1938-03-31,1,KA,KA,Gegründet 03.01.1902 als 2 mal monatlich erscheinende Zeitung
681832,Tiroler Bauern-Zeitung [WZ2],12,4,Innsbruck,18,0,deutsch,1938-04-13,9,1938-07-07,9,KA,KA,KA
681833,Tiroler Bauern-Zeitung [WZ3],12,4,Innsbruck,18,0,deutsch,1945-11-19,9,2001-03-15,9,KA,KA,KA
683830,Tiroler Landbote [WZ],12,4,Innsbruck,18,0,deutsch,1938-07-14,9,1940-07-31,1,KA,KA,KA
690121,Feldkircher Wochenblatt,12,99,Feldkirch,19,1,deutsch,1809-01-01,4,1857-12-22,9,KA,KA,KA
690122,Anzeiger für Feldkirch und Umgebung [WZ],12,99,Feldkirch,19,1,deutsch,1858-01-09,9,1862-12-31,4,KA,KA,KA
690123,Feldkircher Anzeiger [WZ1],12,99,Feldkirch,19,1,deutsch,1863-01-06,9,1911-12-31,9,KA,KA,KA
690124,Feldkircher Anzeiger [WZ2],12,99,Feldkirch,19,1,deutsch,1917-05-23,9,1918-12-25,9,KA,KA,KA
690125,Feldkircher Anzeiger [WZ3],12,99,Feldkirch,19,1,deutsch,1921-01-01,9,1923-12-29,9,KA,KA,KA
670561,"Obersteirer, Der [WZ]",12,2,Bruck an der Mur,17,1,deutsch,1954-01-01,1,2007-02-08,9,KA,KA,erscheint unter den Titel Der Obersteirer und Der neue Obersteirer
670621,Leobner Rundschau [WZ],12,99,Leoben,17,1,deutsch,1885-10-03,9,1888-05-12,9,KA,KA, gergründet 01.1885 als Monatszeitung Der Leobner (ab 05.07.1885 vierzehntäglich erschienen)
691980,Vorarlberger Landbote [WZ],12,4,Innsbruck,18,0,deutsch,1939-06-01,9,1970-12-31,4,KA,KA,KA
923400,Österreichischer Rundfunk - ORF,90,1,Wien,20,0,deutsch,1955-07-27,9,9999-01-01,9,KA,KA,"19.01.1952 die öffentliche Verwaltung des Rundfunks bekommt den Namenszusatz „Österreichischer Rundfunk“, 27.07.1955  alle Radiosender offiziell zu einem österreichischen Rundfunk zusammengefasst,  11.12.1957 Gründung Österreichische Rundfunk Ges.m.b.H., die am 01.01.1958 den Hörfunk- und Fernsehbetrieb übernahm, 01.01.1967 Gründung des ORF im Wesentlichen in seiner heutigen Form (https://science.orf.at/stories/3200700/) "
150220,Kurier - Oberösterreich,11,2,Linz,15,0,deutsch,1992-08-29,9,1995-11-12,9,"A) Die politische (grundlegende geistige) Richtung des KURIER bestimmt der Herausgeber. Diese Blattlinie bildet einen integrierenden Bestandteil dieses Statuts und der Dienstverträge der publizistischen Mitarbeiter. 1. Der KURIER ist eine unabhängige österreichische Tageszeitung. 2. Die Redaktion hält sich daher von allen direkten und indirekten Einflüssen politischer Parteien und Interessengruppen frei. 3. Der KURIER setzt sich vorbehaltlos für die Integrität, Eigenstaatlichkeit und den föderalistischen Aufbau der Republik Österreich und deren konstruktiven Beitrag zum europäischen Einigungsprozess ein. 4. Der KURIER bekennt sich zur parlamentarischen Demokratie und zum Rechtsstaat. Durch seine publizistische Tätigkeit fördert er deren Weiterentwicklung. Er bekämpft konstruktiv Missstände im demokratischen Leben. 5. Der KURIER betrachtet sich als Instrument der demokratischen Meinungsbildung im Sinne einer umfassenden Informationsfreiheit. 6. Der KURIER tritt für die größtmögliche Freiheit der Staatsbürger im Rahmen der Gesetze ein. Er bejaht daher eine freie Gesellschaftsordnung und ihre geordnete Weiterentwicklung, die jeden Extremismus ausschließt. 7. Der KURIER unterstützt Idee und System der Sozialen Marktwirtschaft unter Berücksichtigung der Ökologie. 8. Richtschnur seiner publizistischen Tätigkeit ist die Vertiefung der Toleranz in allen Lebensbereichen, die Verteidigung der Gewissensfreiheit und die Achtung vor allen Glaubens- und Religionsgemeinschaften. Blatt-Typus: Der KURIER ist eine überregionale Tageszeitung, die sich mit dem Ziel einer möglichst weiten Verbreitung an Leser aus allen Schichten der Bevölkerung wendet und diesen umfassende, objektive und rasche Information, kritische und profilierte Kommentierung und gehaltvolle Unterhaltung bietet.",KA,KA
100421,Abend-Express [1],11,2,Wien,11,0,deutsch,1958-03-26,9,1960-10-28,9,KA,KA,"Der Abend-Express führte nur teilweise eine eigene Ausgabenzählung, hatte aber eine teilweise vom > 102770 Express unabhängige Redaktion"
100422,Abend-Express [2],11,2,Wien,11,0,deutsch,1962-05-15,9,1970-11-26,9,KA,KA,"Die Zeitung nahm nach Einstellung der aufgrund eines Eigentümerwechsels zur Konkurrenz gewordenen > 100820 Abend-Zeitung wieder den Titel Abend-Express an, vgl. Zeitungs-Verlag und Zeitschriften-Verlag 59(1962), S. 784."
101202,Arbeiter-Zeitung [Wien],11,4,Wien,11,0,deutsch,1945-08-05,9,1985-10-15,9,KA,KA,KA
190123,Feldkircher Anzeiger [3],11,99,Feldkirch,19,1,deutsch,1924-01-09,9,1938-07-30,9,KA,KA,2 mal wöchentlich
611201,Gleichheit [WZ],12,4,Wien,11,0,deutsch,1887-01-01,1,1889-06-14,9,KA,KA,Nullnummern im Dezember 1886
680251,Kurier Sonntagsausgabe für Tirol,12,2,KA,18,0,deutsch,1977-09-11,9,1983-11-06,9,KA,KA,KA
690940,Volksstimme - Wochenausgabe für Vorarlberg,12,4,Wien,19,0,deutsch,1957-07-03,9,1967-05-05,9,KA,KA,bis 05.05.1967 erschien noch eine Wochenendausgabe für Vorarlberg
177001,Neues Wiener Tagblatt,11,2,Wien,11,0,deutsch,1867-03-10,9,1945-04-07,9,KA,KA,KA
174001,Neues Wiener Abendblatt,11,2,Wien,11,0,deutsch,1868-12-26,9,1938-09-30,9,KA,KA,KA
151001,Mittagsausgabe,11,2,Wien,11,0,deutsch,1936-11-03,9,1938-09-30,9,KA,KA,KA
176001,Neues Wiener Journal,11,2,Wien,11,0,deutsch,1893-10-22,9,1939-01-31,9,KA,KA,KA
